id,year,state_name,state_code,district_name,district_code,registration_circles,male_below_5_years,male_5_to_14_years,male_14_to_18_years,male_18_to_30_years,male_30_to_45_years,male_45_to_60_years,male_60_years_and_above,female_below_5_years,female_5_to_14_years,female_14_to_18_years,female_18_to_30_years,female_30_to_45_years,female_45_to_60_years,female_60_years_and_above,trangender_below_5_years,trangender_5_to_14_years,trangender_14_to_18_years,trangender_18_to_30_years,trangender_30_to_45_years,trangender_45_to_60_years,transgender_60_years_and_above
3007,2020,Maharashtra,27,Amravati,468,Amravati Rural,3,3,2,77,71,58,30,0,3,106,388,72,30,9,0,0,0,0,0,0,0
3008,2020,Maharashtra,27,Aurangabad,469,Aurangabad Commr.,12,15,30,161,170,60,20,9,11,11,341,131,36,13,0,0,0,0,0,0,0
3009,2020,Maharashtra,27,Aurangabad,469,Aurangabad Rural,2,3,2,104,53,25,10,3,3,22,232,51,19,8,0,0,0,0,0,0,0
3010,2020,Maharashtra,27,Beed,470,Beed,10,8,1,63,89,49,16,8,10,0,199,129,20,7,0,0,0,0,0,0,0
3011,2020,Maharashtra,27,Bhandara,471,Bhandara,0,2,8,61,57,42,16,0,4,56,388,62,17,11,0,0,0,0,0,0,0
3012,2020,Maharashtra,27,Buldhana,472,Buldhana,21,25,2,108,77,21,18,20,22,6,323,85,8,12,0,0,0,0,0,0,0
3013,2020,Maharashtra,27,Chandrapur,473,Chandrapur,0,0,0,289,52,15,10,0,0,0,565,117,25,12,0,0,0,0,0,0,0
3014,2020,Maharashtra,27,Dhule,474,Dhule,0,18,9,62,89,50,0,0,0,91,149,119,0,0,0,0,0,0,0,0,0
3015,2020,Maharashtra,27,Gadchiroli,475,Gadchiroli,1,0,0,36,40,25,0,3,4,15,148,30,11,0,0,0,0,0,0,0,0
3016,2020,Maharashtra,27,Gondia,476,Gondia,0,0,0,25,60,11,3,0,0,0,131,77,52,16,0,0,0,0,0,0,0
3017,2020,Maharashtra,27,Hingoli,477,Hingoli,0,1,3,43,30,9,9,0,0,12,82,24,2,2,0,0,0,0,0,0,0
3018,2020,Maharashtra,27,Jalgaon,478,Jalgaon,32,18,7,135,213,136,20,20,13,7,638,249,51,8,0,0,0,0,0,0,0
3019,2020,Maharashtra,27,Jalna,479,Jalna,0,0,0,6,11,0,0,0,0,24,18,10,0,0,0,0,0,0,0,0,0
3020,2020,Maharashtra,27,Kolhapur,480,Kolhapur,23,17,0,166,134,44,40,19,16,0,883,136,31,19,0,0,0,0,0,0,0
3021,2020,Maharashtra,27,Latur,481,Latur,0,0,0,49,85,39,7,0,0,0,121,118,52,13,0,0,0,0,0,0,0
3022,2020,Maharashtra,27,Mumbai,482,Mumbai Commr.,14,113,207,702,1074,684,346,16,113,662,1857,1159,333,160,0,0,0,0,0,0,0
3023,2020,Maharashtra,27,Mumbai,482,Mumbai Railway,3,2,0,19,8,6,11,3,1,0,19,1,1,0,0,0,0,0,0,0,0
3024,2020,Maharashtra,27,Nagpur,484,Nagpur Commr.,5,0,18,360,376,202,122,1,19,39,823,421,122,52,0,0,0,0,0,0,0
3025,2020,Maharashtra,27,Nagpur,484,Nagpur Railway,1,0,1,1,3,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
3026,2020,Maharashtra,27,Nagpur,484,Nagpur Rural,0,0,0,87,156,70,15,0,0,0,482,175,48,15,0,0,0,0,0,0,0
3027,2020,Maharashtra,27,Nanded,485,Nanded,9,9,5,142,67,35,15,7,13,14,316,61,7,13,0,0,0,0,0,0,0
3028,2020,Maharashtra,27,Nandurbar,486,Nandurbar,0,1,0,50,36,8,6,0,1,0,192,33,11,1,0,0,0,0,0,0,0
3029,2020,Maharashtra,27,Nashik,487,Nasik Commr.,15,19,0,217,182,95,47,15,6,3,596,142,36,27,0,0,0,1,0,0,0
3030,2020,Maharashtra,27,Nashik,487,Nasik Rural,0,0,0,188,232,135,40,0,0,0,859,280,158,14,0,0,0,0,0,0,0
3031,2020,Maharashtra,27,Mumbai Suburban,483,Navi Mumbai,22,12,4,239,162,76,49,19,8,10,481,166,37,25,0,0,0,0,0,0,0
3032,2020,Maharashtra,27,Osmanabad,488,Osmanabad,9,4,0,46,43,18,13,9,6,1,208,48,11,2,0,0,0,0,0,0,0
3033,2020,Maharashtra,27,Palghar,665,Palghar,8,10,1,57,42,28,14,5,11,1,185,33,5,7,0,0,0,0,0,0,0
3034,2020,Maharashtra,27,Parbhani,489,Parbhani,0,0,0,83,39,16,5,0,0,0,154,43,19,13,0,0,0,0,0,0,0
3035,2020,Maharashtra,27,Pune,490,Pune Commr.,22,16,7,487,364,112,115,11,16,34,1124,282,58,44,0,0,0,0,0,0,0
3036,2020,Maharashtra,27,Pune,490,Pune Railway,0,0,0,1,2,4,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0
3037,2020,Maharashtra,27,Pune,490,Pune Rural,41,25,9,316,226,83,55,21,26,59,1043,181,42,31,0,0,0,0,0,0,0
3038,2020,Maharashtra,27,Raigad,491,Raigad,7,8,0,71,62,27,20,7,12,2,247,49,7,7,0,0,0,0,0,0,0
3039,2020,Maharashtra,27,Ratnagiri,492,Ratnagiri,3,5,3,67,58,28,21,4,4,4,161,32,7,6,0,0,0,0,0,0,0
3040,2020,Maharashtra,27,Sangli,493,Sangli,5,8,3,187,143,56,28,11,8,5,635,203,41,29,0,0,0,0,0,0,0
3041,2020,Maharashtra,27,Satara,494,Satara,31,1,6,164,129,54,44,17,15,41,787,112,26,16,0,0,0,0,0,0,0
3042,2020,Maharashtra,27,Sindhudurg,495,Sindhudurg,4,2,0,25,21,21,13,3,4,0,54,26,7,10,0,0,0,0,0,0,0
3043,2020,Maharashtra,27,Solapur,496,Solapur Commr.,10,13,2,36,104,63,40,3,12,1,178,111,24,20,0,0,0,0,0,0,0
3044,2020,Maharashtra,27,Solapur,496,Solapur Rural,0,0,0,113,131,73,29,0,0,0,397,179,29,16,0,0,0,0,0,0,0
3045,2020,Maharashtra,27,Thane,497,Thane Commr.,0,15,19,642,532,238,0,0,12,76,1334,403,105,0,0,0,0,0,0,0,0
3046,2020,Maharashtra,27,Thane,497,Thane Rural,0,2,0,79,64,27,15,1,2,24,270,56,6,4,0,0,0,0,0,0,0
3047,2020,Maharashtra,27,Wardha,498,Wardha,0,0,0,142,122,58,31,0,0,0,452,79,13,13,0,0,0,0,0,0,0
3048,2020,Maharashtra,27,Washim,499,Washim,0,0,2,54,46,27,7,0,0,18,127,50,7,5,0,0,0,0,0,0,0
3049,2020,Maharashtra,27,Yavatmal,500,Yavatmal,1,3,0,201,107,46,21,2,1,7,506,149,18,4,0,0,0,0,0,0,0
3050,2020,Maharashtra,27,Pune,490,Pimpri Chinchwad City,0,3,1,279,304,135,74,0,1,2,702,354,70,30,0,0,0,0,0,0,0
3051,2020,Maharashtra,27,Aurangabad,469,Aurangabad Railway,0,0,0,7,6,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
3052,2020,Maharashtra,27,Thane,497,Mira Bhayandar Vasai Virar Commr.,20,16,5,256,188,75,49,31,28,30,396,266,158,34,0,0,0,0,0,0,0
3053,2020,Manipur,14,Bishnupur,252,Bishnupur,1,0,4,3,5,3,1,1,2,2,9,5,2,0,0,0,0,0,0,0,0
3054,2020,Manipur,14,Chandel,253,Chandel,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
3055,2020,Manipur,14,Churachandpur,254,Churachandpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3056,2020,Manipur,14,Imphal West,256,Cid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3057,2020,Manipur,14,Imphal East,255,Imphal East,0,2,3,6,9,3,0,0,4,2,8,20,1,0,0,0,0,0,0,0,0
3058,2020,Manipur,14,Imphal West,256,Imphal West,0,1,2,3,3,0,0,0,3,4,8,10,1,0,0,0,0,0,0,0,0
3059,2020,Manipur,14,Senapati,257,Senapati,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3060,2020,Manipur,14,Tamenglong,258,Tamenglong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3061,2020,Manipur,14,Thoubal,259,Thoubal,0,0,3,6,0,4,0,0,3,5,5,2,1,1,0,0,0,0,0,0,0
3062,2020,Manipur,14,Ukhrul,260,Ukhrul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3063,2020,Manipur,14,Kakching,711,Kakching,0,0,2,2,4,1,1,0,2,1,12,3,0,0,0,0,0,0,0,0,0
3064,2020,Manipur,14,Kamjong,717,Kamjong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3065,2020,Manipur,14,Kangpokpi,712,Kangpokpi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3066,2020,Manipur,14,Jiribam,713,Jiribam,0,0,0,1,3,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0
3067,2020,Manipur,14,Noney,714,Noney,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3068,2020,Manipur,14,Pherzawl,715,Pherzawl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3069,2020,Manipur,14,Tengnoupal,716,Tengnoupal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3070,2020,Manipur,14,Imphal West,256,Narcotic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3071,2020,Meghalaya,17,East Garo Hills,273,Garo Hills East,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3072,2020,Meghalaya,17,North Garo Hills,656,Garo Hills North,0,0,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
3073,2020,Meghalaya,17,South Garo Hills,277,Garo Hills South,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3074,2020,Meghalaya,17,South West Garo Hills,663,Garo Hills South West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3075,2020,Meghalaya,17,West Garo Hills,278,Garo Hills West,0,0,0,2,1,1,0,1,3,9,12,5,0,0,0,0,0,0,0,0,0
3076,2020,Meghalaya,17,West Jaintia Hills,275,Jaintia Hills West,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
3077,2020,Meghalaya,17,East Jaintia Hills,657,Jaintia Hills East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3078,2020,Meghalaya,17,East Khasi Hills,274,Khasi Hills East,0,2,4,34,23,5,4,0,2,13,29,12,3,2,0,0,0,0,0,0,0
3079,2020,Meghalaya,17,South West Khasi Hills,658,Khasi Hills South West,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3080,2020,Meghalaya,17,West Khasi Hills,279,Khasi Hills West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3081,2020,Meghalaya,17,Ri Bhoi,276,Ri-Bhoi,0,0,5,4,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
3082,2020,Meghalaya,17,East Khasi Hills,274,Cyber Cell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3083,2020,Mizoram,15,Aizawl,261,Aizawl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3084,2020,Mizoram,15,Champhai,262,Champhai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3085,2020,Mizoram,15,Kolasib,263,Kolasib,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3086,2020,Mizoram,15,Lawngtlai,264,Lawngtlai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3087,2020,Mizoram,15,Lunglei,265,Lunglei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3088,2020,Mizoram,15,Mamit,266,Mamit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3089,2020,Mizoram,15,Saiha,267,Saiha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3090,2020,Mizoram,15,Serchhip,268,Serchhip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3091,2020,Mizoram,15,Aizawl,261,Spl Narcotic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3092,2020,Mizoram,15,Saitual,727,Saitual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3093,2020,Mizoram,15,Khawzawl,728,Khawzawl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3094,2020,Mizoram,15,Hnahthial,726,Hnahthial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3095,2020,Mizoram,15,Aizawl,261,Cyber,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3096,2020,Nagaland,13,Dimapur,244,Dimapur,0,0,0,6,1,2,1,0,3,1,4,1,0,0,0,0,0,0,0,0,0
3097,2020,Nagaland,13,Kiphire,614,Kiphire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3098,2020,Nagaland,13,Kohima,245,Kohima,0,2,2,0,0,0,0,0,5,8,4,1,0,0,0,0,0,0,0,0,0
3099,2020,Nagaland,13,Longleng,615,Longleng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3100,2020,Nagaland,13,Mokokchung,246,Mokokchung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3101,2020,Nagaland,13,Mon,247,Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3102,2020,Nagaland,13,Peren,613,Peren,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3103,2020,Nagaland,13,Phek,248,Phek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3104,2020,Nagaland,13,Tuensang,249,Tuensang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3105,2020,Nagaland,13,Wokha,250,Wokha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3106,2020,Nagaland,13,Zunheboto,251,Zunheboto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3107,2020,Odisha,21,Anugul,344,Angul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3108,2020,Odisha,21,Baleshwar,346,Balasore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3109,2020,Odisha,21,Bargarh,347,Baragarh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3110,2020,Odisha,21,Baleshwar,346,Berhampur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3111,2020,Odisha,21,Bhadrak,348,Bhadrak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3112,2020,Odisha,21,Balangir,345,Bolangir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3113,2020,Odisha,21,Boudh,349,Boudh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3114,2020,Odisha,21,Cuttack,350,Cuttack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3115,2020,Odisha,21,Khordha,362,Dcp Bbsr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3116,2020,Odisha,21,Cuttack,350,Dcp Ctc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3117,2020,Odisha,21,Deogarh,351,Deogarh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3118,2020,Odisha,21,Dhenkanal,352,Dhenkanal,0,2,4,21,20,8,0,0,8,31,199,14,3,0,0,0,0,0,0,0,0
3119,2020,Odisha,21,Gajapati,353,Gajapati,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3120,2020,Odisha,21,Ganjam,354,Ganjam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3121,2020,Odisha,21,Jagatsinghapur,355,Jagatsinghpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3122,2020,Odisha,21,Jajapur,356,Jajpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3123,2020,Odisha,21,Jharsuguda,357,Jharsuguda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3124,2020,Odisha,21,Kalahandi,358,Kalahandi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3125,2020,Odisha,21,Kandhamal,359,Kandhamal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3126,2020,Odisha,21,Kendrapara,360,Kendrapara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3127,2020,Odisha,21,Kendujhar,361,Keonjhar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3128,2020,Odisha,21,Khordha,362,Khurda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3129,2020,Odisha,21,Koraput,363,Koraput,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3130,2020,Odisha,21,Malkangiri,364,Malkangiri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3131,2020,Odisha,21,Mayurbhanj,365,Mayurbhanj,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3132,2020,Odisha,21,Nayagarh,367,Nayagarh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3133,2020,Odisha,21,Nabarangpur,366,Nabarangpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3134,2020,Odisha,21,Nuapada,368,Nuapada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3135,2020,Odisha,21,Puri,369,Puri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3136,2020,Odisha,21,Rayagada,370,Rayagada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3137,2020,Odisha,21,Sundargarh,373,Rourkela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3138,2020,Odisha,21,Sambalpur,371,Sambalpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3139,2020,Odisha,21,Sonepur,372,Sonepur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3140,2020,Odisha,21,Cuttack,350,Srp(Cuttack),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3141,2020,Odisha,21,Sundargarh,373,Srp(Rourkela),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3142,2020,Odisha,21,Sundargarh,373,Sundargarh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3143,2020,Odisha,21,Cuttack,350,Cid Cb,24,138,175,1085,728,395,236,16,386,2115,7441,1280,214,149,0,0,0,0,0,0,0
3144,2020,Punjab,3,Amritsar,27,Amritsar Rural,2,3,0,7,12,5,3,1,7,59,13,7,2,1,0,0,0,0,0,0,0
3145,2020,Punjab,3,Barnala,605,Barnala,0,0,1,1,7,2,2,0,0,11,6,3,0,1,0,0,0,0,0,0,0
3146,2020,Punjab,3,Gurdaspur,32,Batala,0,0,1,16,14,9,1,0,0,0,7,5,2,0,0,0,0,0,0,0,0
3147,2020,Punjab,3,Bathinda,28,Bathinda,1,1,0,14,11,6,6,2,0,1,21,10,2,0,0,0,0,0,0,0,0
3148,2020,Punjab,3,Amritsar,27,Cp Amritsar,0,4,5,26,22,16,6,0,7,60,56,13,3,0,0,0,0,0,0,0,0
3149,2020,Punjab,3,Jalandhar,34,Cp Jalandhar,0,0,0,64,48,17,11,0,0,0,135,30,4,3,0,0,0,0,0,0,0
3150,2020,Punjab,3,Ludhiana,36,Cp Ludhiana,4,10,5,16,15,8,2,1,5,19,34,7,2,0,0,0,0,0,0,0,0
3151,2020,Punjab,3,Faridkot,29,Faridkot,0,0,0,8,3,7,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0
3152,2020,Punjab,3,Fatehgarh Sahib,30,Fatehgarh Sahib,2,4,3,23,23,15,14,0,1,1,43,7,0,1,0,0,0,0,0,0,0
3153,2020,Punjab,3,Fazilka,651,Fazilka,1,2,2,16,14,12,4,1,2,3,30,10,1,0,0,0,0,0,0,0,0
3154,2020,Punjab,3,Ferozepur,31,Ferozepur,0,0,0,20,15,17,7,0,2,29,21,4,3,5,0,0,0,0,0,0,0
3155,2020,Punjab,3,Patiala,41,Grp,1,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
3156,2020,Punjab,3,Gurdaspur,32,Gurdaspur,0,0,2,6,2,2,3,0,0,0,1,5,1,2,0,0,0,0,0,0,0
3157,2020,Punjab,3,Hoshiarpur,33,Hoshiarpur,0,0,0,14,12,9,8,1,3,38,90,53,5,1,0,0,0,0,0,0,0
3158,2020,Punjab,3,Jalandhar,34,Jalandhar Rural,3,12,7,38,24,24,9,5,15,21,130,61,4,1,0,0,0,0,0,0,0
3159,2020,Punjab,3,Kapurthala,35,Kapurthala,0,0,0,13,11,5,0,0,0,0,16,8,0,1,0,0,0,0,0,0,0
3160,2020,Punjab,3,Ludhiana,36,Khanna,0,2,1,11,18,4,6,0,1,8,27,9,3,1,0,0,0,0,0,0,0
3161,2020,Punjab,3,Ludhiana,36,Ludhiana Rural,0,0,0,9,9,4,4,0,0,0,6,3,0,0,0,0,0,0,0,0,0
3162,2020,Punjab,3,Mansa,37,Mansa,0,0,0,0,1,3,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
3163,2020,Punjab,3,Moga,38,Moga,0,3,0,25,18,12,7,1,0,1,22,11,1,1,0,0,0,0,0,0,0
3164,2020,Punjab,3,Sri Muktsar Sahib,39,Muktsar,0,0,1,11,30,7,4,1,1,0,26,11,4,1,0,0,0,0,0,0,0
3165,2020,Punjab,3,Pathankot,662,Pathankot,2,0,0,2,12,5,1,0,0,0,9,4,3,0,0,0,0,0,0,0,0
3166,2020,Punjab,3,Patiala,41,Patiala,1,4,10,21,13,10,1,6,12,83,92,18,2,0,0,0,0,0,0,0,0
3167,2020,Punjab,3,Rupnagar,42,Ropar,1,2,1,14,14,6,4,1,3,19,9,3,3,2,0,0,0,0,0,0,0
3168,2020,Punjab,3,Sangrur,43,Sangrur,4,2,2,10,5,4,1,2,10,67,27,5,2,0,0,0,0,0,0,0,0
3169,2020,Punjab,3,S.A.S Nagar,608,Sas Nagar,0,0,0,5,7,5,1,0,0,2,12,8,1,1,0,0,0,0,0,0,0
3170,2020,Punjab,3,Shahid Bhagat Singh Nagar,40,Sbs Nagar,0,2,0,3,6,3,6,0,9,6,7,7,1,0,0,0,0,0,0,0,0
3171,2020,Punjab,3,Tarn Taran,609,Tarn Taran,1,1,6,12,14,11,4,0,1,3,8,7,4,1,0,0,0,0,0,0,0
3172,2020,Punjab,3,S.A.S Nagar,608,Bureau Of Investigation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3173,2020,Punjab,3,S.A.S Nagar,608,Intelligence Wing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3174,2020,Punjab,3,S.A.S Nagar,608,Nri Wing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3175,2020,Punjab,3,Amritsar,27,Special Task Force,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3176,2020,Rajasthan,8,Ajmer,86,Ajmer,7,21,18,92,80,54,13,7,35,137,544,190,27,7,0,0,0,0,0,0,0
3177,2020,Rajasthan,8,Alwar,87,Alwar,1,7,14,31,42,26,7,0,10,63,147,77,9,3,0,0,0,0,0,0,0
3178,2020,Rajasthan,8,Banswara,88,Banswara,0,0,1,41,20,11,2,0,0,5,152,85,9,0,0,0,0,0,0,0,0
3179,2020,Rajasthan,8,Baran,89,Baran,1,1,10,31,22,14,8,1,6,67,301,49,1,3,0,0,0,0,0,0,0
3180,2020,Rajasthan,8,Barmer,90,Barmer,1,0,4,20,8,6,2,1,10,38,112,10,1,1,0,0,0,0,0,0,0
3181,2020,Rajasthan,8,Bharatpur,91,Bharatpur,1,7,6,59,25,10,5,0,5,4,113,34,16,6,0,0,0,0,0,0,0
3182,2020,Rajasthan,8,Bhilwara,92,Bhilwara,1,2,8,101,41,11,6,0,10,195,631,100,8,5,0,0,0,0,0,0,0
3183,2020,Rajasthan,8,Bikaner,93,Bikaner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3184,2020,Rajasthan,8,Bundi,94,Bundi,0,3,3,46,13,6,3,0,13,84,336,3,0,0,0,0,0,0,0,0,0
3185,2020,Rajasthan,8,Chittorgarh,95,Chittorgarh,0,0,9,81,33,15,3,0,10,144,486,71,5,1,0,0,0,0,0,0,0
3186,2020,Rajasthan,8,Churu,96,Churu,0,1,6,27,23,5,1,0,4,31,207,22,1,0,0,0,0,0,0,0,0
3187,2020,Rajasthan,8,Dausa,97,Dausa,1,2,7,76,45,26,5,0,6,20,95,37,9,1,0,0,0,0,0,0,0
3188,2020,Rajasthan,8,Dholpur,98,Dholpur,2,5,0,19,10,4,2,2,0,0,63,20,1,1,0,0,0,0,0,0,0
3189,2020,Rajasthan,8,Dungarpur,99,Dungarpur,0,1,3,32,10,6,1,0,9,44,212,45,3,0,0,0,0,0,0,0,0
3190,2020,Rajasthan,8,Ajmer,86,Grp Ajmer,0,1,0,2,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3191,2020,Rajasthan,8,Jodhpur,107,Grp Jodhpur,0,1,0,2,0,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
3192,2020,Rajasthan,8,Ganganagar,100,Ganganagar,0,4,12,82,107,55,24,0,2,2,66,754,508,85,0,0,0,0,0,0,0
3193,2020,Rajasthan,8,Hanumangarh,101,Hanumangarh,0,1,6,72,28,20,5,1,6,51,305,45,4,0,0,0,0,0,0,0,0
3194,2020,Rajasthan,8,Jaipur,102,Jaipur East,0,4,2,91,51,24,14,3,8,6,221,77,12,11,0,0,0,0,0,0,0
3195,2020,Rajasthan,8,Jaipur,102,Jaipur North,4,5,9,77,42,15,14,1,9,59,237,40,4,1,0,0,0,0,0,0,0
3196,2020,Rajasthan,8,Jaipur (Gramin),783,Jaipur Rural,2,0,3,61,51,31,32,25,3,27,123,40,12,13,0,0,0,0,0,0,0
3197,2020,Rajasthan,8,Jaipur,102,Jaipur South,1,10,23,98,49,30,9,1,18,79,246,45,8,5,0,0,0,0,0,0,0
3198,2020,Rajasthan,8,Jaipur,102,Jaipur West,0,6,26,86,65,21,30,0,11,88,247,34,7,3,0,0,0,0,0,0,0
